uid,nivel_entidad,orden_entidad,tipo_contrato,nombre_entidad,dpto_entidad,munp_entidad,cuantia_contrato_reg,valor_adicion_reg,valor_total_reg,ruta_web,error_cuantia_proceso,tipo_error_proceso,error_cuantia_contrato,tipo_error_contrato,cuantia_contrato_real,error_adicion,tipo_error_adicion,valor_adicion_real,cuantia_proceso_real,cuantia_proceso_reg,moneda,tipo_consulta
14-4-2613563-2450291,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C. - E.S.E. HOSPITAL CENTRO ORIENTE II NIVEL,Bogotá D.C.,Bogotá D.C.,2756411,30813080.00,33569491,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2613563,0,,0,,,0,,,,2756411,Pesos (COP),Adiciones altas y bajas
15-4-3426425-3231805,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C. - E.S.E. HOSPITAL CENTRO ORIENTE II NIVEL,Bogotá D.C.,Bogotá D.C.,1500000,29209800.00,30709800,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3426425,0,,0,,,0,,,,1500000,Pesos (COP),Adiciones altas y bajas
15-4-3425434-3230802,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C. - E.S.E. HOSPITAL CENTRO ORIENTE II NIVEL,Bogotá D.C.,Bogotá D.C.,1304480,25402399.00,26706879,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3425434,0,,0,,,0,,,,1304480,Pesos (COP),Adiciones altas y bajas
14-4-2612482-2449162,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C. - E.S.E. HOSPITAL CENTRO ORIENTE II NIVEL,Bogotá D.C.,Bogotá D.C.,1449400,15780000.00,17229400,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2612482,0,,0,,,0,,,,1449400,Pesos (COP),Adiciones altas y bajas
14-4-2653601-2485010,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C. - E.S.E. HOSPITAL CENTRO ORIENTE II NIVEL,Bogotá D.C.,Bogotá D.C.,1449400,15780000.00,17229400,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2653601,0,,0,,,0,,,,1449400,Pesos (COP),Adiciones altas y bajas
14-4-2612920-2449617,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C. - E.S.E. HOSPITAL CENTRO ORIENTE II NIVEL,Bogotá D.C.,Bogotá D.C.,1449400,15780000.00,17229400,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2612920,0,,0,,,0,,,,1449400,Pesos (COP),Adiciones altas y bajas
16-4-4811718-4705046,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C. - E.S.E. HOSPITAL OCCIDENTE DE KENNEDY III NIVEL,Bogotá D.C.,Bogotá D.C.,1340000,14933333.00,16273333,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-4811718,0,,0,,,0,,,,5360000,Pesos (COP),Adiciones altas y bajas
17-4-6061752-5519216,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,Meta,Villavicencio,3439800,  ,3439800,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6061752,1,Digitación,0,,,0,,,3439800,1121863941,Pesos (COP),Diferencia cuantia proceso y valor contrato
17-4-7301764-6631409,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,CALDAS - INDUSTRIA LICORERA DE CALDAS,Caldas,Manizales,2999990,  ,2999990, ,1,Digitación,0,,,0,,,2999990,39046183,Pesos (COP),Diferencia cuantia proceso y valor contrato
16-4-5918752-5381368,NACIONAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,BANCO DE LA REPÚBLICA,Bogotá D.C.,Bogotá D.C.,596371,70000.00,666371,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5918752,0,,1,Moneda diferente,2403534281,0,,,,1751679380,Dólares (USD),Diferencia cuantia proceso y valor contrato
17-4-6665705-6059325,NACIONAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,POSITIVA COMPAÑIA DE SEGUROS S.A,Bogotá D.C.,Bogotá D.C.,   ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6665705,0,,0,,,0,,,,  ,Pesos (COP),Cuantia contrato cercano a cero
15-12-4464590-4100633,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,GUAVIARE - GOBERNACIÓN,Guaviare,San José del Guaviare,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-4464590,1,Digitación,1,Digitación,95000000,0,,,95000000,  ,Pesos (COP),Cuantia contrato cercano a cero
16-4-5539718-5049742,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Suministro,ANTIOQUIA - HOSPITAL GENERAL DE MEDELLÍN,Antioquia,Medellín,646,  ,646,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5539718,0,,1,Eliminación de ceros,646600,0,,,,646600,Pesos (COP),Diferencia cuantia proceso y valor contrato
13-1-107827-2392034,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Obra,GUAVIARE - GOBERNACIÓN,Guaviare,San José del Guaviare,1352766,369957930.00,371310696,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-107827,0,,1,Eliminación de ceros,1352766813,1,Adiciones faltantes,464011242,,1353638313,Pesos (COP),Adiciones altas y bajas
17-12-6381497-5803623,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Otro Tipo de Contrato,VALLE DEL CAUCA - VALLECAUCANA DE AGUAS S.A E.S.P,Valle del Cauca,Cali,1,  ,1,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6381497,0,,0,,,0,,,,1,Pesos (COP),Cuantia contrato cercano a cero
19-12-9746857-9454038,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Otro Tipo de Contrato,CUNDINAMARCA - CONCEJO MUNICIPIO DE PACHO,Cundinamarca,Pacho,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9746857,0,,0,,,0,,,,  ,Pesos (COP),Cuantia contrato cercano a cero
14-12-3073503-2880666,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Otro Tipo de Contrato,CUNDINAMARCA - ASOCIACIÓN DE MUNICIPIOS SABANA DE OCCIDENTE,Cundinamarca,Agua de Dios,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-3073503,0,,0,,,0,,,,  ,Pesos (COP),Cuantia contrato cercano a cero
18-4-8661713-7878933,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C.-SUBRED INTEGRADA SERVICIOS DE SALUD SUR E.S.E,Bogotá D.C.,Bogotá D.C.,4307904,69500376.00,73808280,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8661713,0,,0,,,1,Otro,,,4307904,Pesos (COP),Adiciones altas y bajas
18-4-8677816-8842559,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C.-SUBRED INTEGRADA SERVICIOS DE SALUD SUR E.S.E,Bogotá D.C.,Bogotá D.C.,1000000,68556500.00,69556500,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8677816,0,,0,,,0,,,,1000000,Pesos (COP),Adiciones altas y bajas
19-12-9012326-8198171,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,CALDAS - GOBERNACIÓN,Caldas,Manizales,38430000,5000.00,38435000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9012326,0,,0,,,0,,,,38430000,Pesos (COP),Adiciones altas y bajas
17-12-7147904-6493917,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C.-SUBRED INTEGRADA SERVICIOS DE SALUD SUR E.S.E,Bogotá D.C.,Bogotá D.C.,5604552,62468412.00,68072964,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7147904,0,,0,,,1,Digitación,14372964,,5604552,Pesos (COP),Adiciones altas y bajas
18-4-8660031-7977144,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C.-SUBRED INTEGRADA SERVICIOS DE SALUD SUR E.S.E,Bogotá D.C.,Bogotá D.C.,4531200,56239032.00,60770232,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8660031,0,,0,,,0,,,,4531200,Pesos (COP),Adiciones altas y bajas
18-4-8676122-8913661,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C.-SUBRED INTEGRADA SERVICIOS DE SALUD SUR E.S.E,Bogotá D.C.,Bogotá D.C.,1000000,59517800.00,60517800,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8676122,0,,0,,,0,,,,1000000,Pesos (COP),Adiciones altas y bajas
16-12-4908227-4501437,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,CASANARE - ALCALDÍA MUNICIPIO DE YOPAL,Casanare,Yopal,12000000,4000.00,12004000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-4908227,0,,0,,,1,Eliminacion de ceros,4000000,,12000000,Pesos (COP),Adiciones altas y bajas
18-4-8673570-7918716,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C.-SUBRED INTEGRADA SERVICIOS DE SALUD SUR E.S.E,Bogotá D.C.,Bogotá D.C.,4531200,53616554.00,58147754,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8673570,0,,0,,,1,Otro,,,4531200,Pesos (COP),Adiciones altas y bajas
19-4-9320521-8482056,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,CHOCÓ - CAMARA DE COMERCIO DEL CHOCÓ,Chocó,Quibdó,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9320521,0,,0,,,0,,,,  ,Pesos (COP),Cuantia contrato cercano a cero
20-4-10391293-9516353,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,CALDAS - CÁMARA DE COMERCIO DE MANIZALES POR CALDAS,Caldas,Manizales,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10391293,,,,,,,,,,  ,Pesos (COP),Cuantia contrato cercano a cero
15-12-4542971-4180631,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,RISARALDA - GOBERNACIÓN,Risaralda,Pereira,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-4542971,0,,1,Digitación,32654502,0,,,,  ,Pesos (COP),Cuantia contrato cercano a cero
18-4-8249321-7503277,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Suministro,VALLE DEL CAUCA - CENTRO DE DIAGNÓSTICO AUTOMOTOR DEL VALLE LTDA - CALI,Valle del Cauca,Cali,1330000,  ,1330000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8249321,1,Digitación,0,,,0,,,1330000,125973200,Pesos (COP),Diferencia cuantia proceso y valor contrato
14-4-2847304-2666737,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Otro Tipo de Contrato,SANTANDER - GOBERNACIÓN,Santander,Bucaramanga,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2847304,0,,0,,,0,,,,  ,Pesos (COP),Cuantia contrato cercano a cero
18-4-8806708-8008788,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Otro Tipo de Contrato,NORTE DE SANTANDER - CÁMARA DE COMERCIO DE OCAÑA,Norte De Santander,Ocaña,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8806708,1,Digitación,1,Digitación,2600000,0,,,2600000,  ,Pesos (COP),Cuantia contrato cercano a cero
15-4-4055937-3755669,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Otro Tipo de Contrato,SANTANDER - GOBERNACIÓN,Santander,Bucaramanga,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-4055937,0,,0,,,0,,,,  ,Pesos (COP),Cuantia contrato cercano a cero
16-4-5461903-5404213,NACIONAL,NACIONAL DESCENTRALIZADO,Prestación de Servicios,UNIDAD PARA LA ATENCIÓN Y REPARACIÓN INTEGRAL A LAS VICTIMAS,Bogotá D.C.,Bogotá D.C.,2514507782,1.00,2514507783,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5461903,0,,0,,,1,Digitación,1190983863,,2519707975,Pesos (COP),Adiciones altas y bajas
16-12-4730263-4346293,NACIONAL,NACIONAL DESCENTRALIZADO,Prestación de Servicios,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Bogotá D.C.,Bogotá D.C.,37080000,  ,37080000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-4730263,1,Digitación,1,Digitación,20023200,0,,,37080000,1311634951,Pesos (COP),Diferencia cuantia proceso y valor contrato
17-12-6725222-6115587,NACIONAL,NACIONAL DESCENTRALIZADO,Prestación de Servicios,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Bogotá D.C.,Bogotá D.C.,22550724,  ,22550724,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6725222,1,Digitación,0,,,0,,,22550724,419397000,Pesos (COP),Diferencia cuantia proceso y valor contrato
18-12-7880645-7156060,NACIONAL,NACIONAL DESCENTRALIZADO,Prestación de Servicios,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Bogotá D.C.,Bogotá D.C.,13898752,  ,13898752,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-7880645,1,Digitación,0,,,0,,,13898752,518690000,Pesos (COP),Diferencia cuantia proceso y valor contrato
19-12-10045887-9169525,NACIONAL,NACIONAL DESCENTRALIZADO,Prestación de Servicios,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Bogotá D.C.,Bogotá D.C.,10303475,  ,10303475,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-10045887,1,Digitación,0,,,0,,,10303475,3992663000,Pesos (COP),Diferencia cuantia proceso y valor contrato
16-4-5307791-4842100,TERRITORIAL,NACIONAL DESCENTRALIZADO,Prestación de Servicios,CALDAS - UNIVERSIDAD DE CALDAS - MANIZALES,Caldas,Manizales,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5307791,0,,1,Digitación,435000,0,,,,435000,Pesos (COP),Cuantia contrato cercano a cero
19-12-9389297-8544446,TERRITORIAL,NACIONAL DESCENTRALIZADO,Prestación de Servicios,ANTIOQUIA - BIBLIOTECA PÚBLICA PILOTO DE MEDELLÍN PARA AMÉRICA LATINA - MEDELLÍN,Antioquia,Medellín,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9389297,1,Digitación,0,,,0,,,516000,  ,Pesos (COP),Cuantia contrato cercano a cero
19-4-9669247-8800578,NACIONAL,NACIONAL DESCENTRALIZADO,Suministro,CIAC - CORPORACIÓN DE LA INDUSTRIA AERONÁUTICA COLOMBIANA,Bogotá D.C.,Bogotá D.C.,150,  ,150,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9669247,1,Moneda diferente,1,Moneda diferente,"541035,00",0,,,"541035,00",150,Dólares (USD),Cuantia contrato cercano a cero
17-13-6674397-6096119,NACIONAL,NACIONAL DESCENTRALIZADO,Suministro,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO (INPEC),Bogotá D.C.,Bogotá D.C.,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-13-6674397,0,,1,Digitación,1206000,0,,,,27098500,Pesos (COP),Cuantia contrato cercano a cero
16-13-5425891-4982383,NACIONAL,NACIONAL DESCENTRALIZADO,Compraventa,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO (INPEC),Bogotá D.C.,Bogotá D.C.,362,  ,362,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-13-5425891,0,,1,Eliminación de ceros,362500,0,,,,362500,Pesos (COP),Diferencia cuantia proceso y valor contrato
17-11-6928724-6488007,NACIONAL,NACIONAL DESCENTRALIZADO,Obra,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,Bogotá D.C.,Bogotá D.C.,22794797778,18996717.00,22813794495,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-11-6928724,0,,1,Digitación,426944695,0,,,,233099476,Pesos (COP),Adiciones altas y bajas
18-4-7706445-7014564,TERRITORIAL,NACIONAL DESCENTRALIZADO,Otro Tipo de Contrato,CALDAS - UNIVERSIDAD DE CALDAS - MANIZALES,Caldas,Manizales,235,  ,235,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-7706445,0,,1,Moneda diferente,850651,0,,,,1494400,Dólares (USD),Diferencia cuantia proceso y valor contrato
17-12-7304843-6634386,NACIONAL,NACIONAL DESCENTRALIZADO,Otro Tipo de Contrato,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Bogotá D.C.,Bogotá D.C.,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7304843,0,,0,,,0,,,,  ,Pesos (COP),Cuantia contrato cercano a cero
19-4-9342593-8502562,TERRITORIAL,NACIONAL DESCENTRALIZADO,Otro Tipo de Contrato,CALDAS - UNIVERSIDAD DE CALDAS - MANIZALES,Caldas,Manizales,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9342593,0,,0,,,0,,,,  ,Pesos (COP),Cuantia contrato cercano a cero
16-12-5449729-4970061,NACIONAL,NACIONAL DESCENTRALIZADO,Otro Tipo de Contrato,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Bogotá D.C.,Bogotá D.C.,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-5449729,0,,0,,,0,,,,  ,Pesos (COP),Cuantia contrato cercano a cero
17-12-7309123-6638785,NACIONAL,NACIONAL DESCENTRALIZADO,Otro Tipo de Contrato,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Bogotá D.C.,Bogotá D.C.,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7309123,0,,0,,,0,,,,  ,Pesos (COP),Cuantia contrato cercano a cero
15-4-3443677-3248580,NACIONAL,NACIONAL DESCENTRALIZADO,Otro Tipo de Contrato,EMPRESA NACIONAL PROMOTORA DE DESARROLLO TERRITORIAL  ENTERRITORIO,Bogotá D.C.,Bogotá D.C.,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3443677,0,,0,,,0,,,,  ,Pesos (COP),Cuantia contrato cercano a cero
15-12-3927600-3651518,NACIONAL,NACIONAL DESCENTRALIZADO,Otro Tipo de Contrato,CORPONOR - CORPORACIÓN AUTÓNOMA REGIONAL DE LA FRONTERA NORORIENTAL,Norte De Santander,San José de Cúcuta,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3927600,0,,0,,,0,,,,  ,Pesos (COP),Cuantia contrato cercano a cero
17-4-7027346-6383735,NACIONAL,NACIONAL CENTRALIZADO,Prestación de Servicios,FINAGRO - FONDO PARA EL FINANCIAMIENTO DEL SECTOR AGROPECUARIO,Bogotá D.C.,Bogotá D.C.,29200000,410836000.00,440036000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-7027346,0,,0,,,0,,,,29200000,Pesos (COP),Adiciones altas y bajas
15-12-4126856-3814796,NACIONAL,NACIONAL CENTRALIZADO,Prestación de Servicios,INSTITUTO NACIONAL DE VÍAS (INVIAS),Bogotá D.C.,Bogotá D.C.,15300000,334333333.00,349633333,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-4126856,0,,0,,,1,Agregación de ceros,3343333,,15300000,Pesos (COP),Adiciones altas y bajas
15-12-3616624-3395676,NACIONAL,NACIONAL CENTRALIZADO,Prestación de Servicios,DIRECCIÓN GENERAL DE LA POLICÍA NACIONAL (PONAL),Bogotá D.C.,Bogotá D.C.,300000000,100000.00,300100000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3616624,0,,0,,,1,Eliminacion de ceros,100000000,,300000000,Pesos (COP),Adiciones altas y bajas
17-12-7176420-6520520,NACIONAL,NACIONAL CENTRALIZADO,Prestación de Servicios,SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO (SUPERINDUSTRIA),Bogotá D.C.,Bogotá D.C.,8400000,266558070.00,274958070,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7176420,0,,0,,,0,,,,8400000,Pesos (COP),Adiciones altas y bajas
17-12-6678789-6071847,NACIONAL,NACIONAL CENTRALIZADO,Prestación de Servicios,DIRECCIÓN GENERAL DE LA POLICÍA NACIONAL (PONAL),Bogotá D.C.,Bogotá D.C.,5538600,  ,5538600,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6678789,1,Digitación,0,,,0,,,5538600,743033500,Pesos (COP),Diferencia cuantia proceso y valor contrato
19-12-8911164-8121733,NACIONAL,NACIONAL CENTRALIZADO,Prestación de Servicios,DIRECCIÓN GENERAL DE LA POLICÍA NACIONAL (PONAL),Bogotá D.C.,Bogotá D.C.,4514125,  ,4514125,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-8911164,1,Eliminación de ceros,0,,,0,,,4514125,451412500,Pesos (COP),Diferencia cuantia proceso y valor contrato
18-12-7537751-6849829,NACIONAL,NACIONAL CENTRALIZADO,Prestación de Servicios,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,56218,3823333.00,3879551,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-7537751,0,,1,Digitación,32550000,0,,,,32550000,Pesos (COP),Adiciones altas y bajas
16-4-4814498-4418844,NACIONAL,NACIONAL CENTRALIZADO,Prestación de Servicios,INSTITUTO COLOMBIANO PARA EL FOMENTO DE LA EDUCACIÓN SUPERIOR (ICFES),Bogotá D.C.,Bogotá D.C.,1187840,  ,1187840,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-4814498,1,Digitación,0,,,0,,,1187840,2147396095,Pesos (COP),Diferencia cuantia proceso y valor contrato
16-4-4719545-4336567,NACIONAL,NACIONAL CENTRALIZADO,Prestación de Servicios,INSTITUTO COLOMBIANO PARA EL FOMENTO DE LA EDUCACIÓN SUPERIOR (ICFES),Bogotá D.C.,Bogotá D.C.,1187840,  ,1187840,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-4719545,1,Digitación,0,,,0,,,1187840,2147396095,Pesos (COP),Diferencia cuantia proceso y valor contrato
16-4-4740495-4354317,NACIONAL,NACIONAL CENTRALIZADO,Prestación de Servicios,ECOPETROL - EMPRESA COLOMBIANA DE PETRÓLEOS,Bogotá D.C.,Bogotá D.C.,226379,  ,226379,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-4740495,0,,1,Moneda diferente,816526415,0,,,,753407422,Dólares (USD),Diferencia cuantia proceso y valor contrato
16-13-4876523-4853591,NACIONAL,NACIONAL CENTRALIZADO,Prestación de Servicios,DIRECCIÓN GENERAL MARÍTIMA,Bogotá D.C.,Bogotá D.C.,16240,  ,16240,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-13-4876523,0,,1,Digitación,25000000,0,,,,25000000,Pesos (COP),Diferencia cuantia proceso y valor contrato
15-4-3341339-3148424,NACIONAL,NACIONAL CENTRALIZADO,Compraventa,ECOPETROL - EMPRESA COLOMBIANA DE PETRÓLEOS,Bogotá D.C.,Bogotá D.C.,82050,  ,82050,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3341339,0,,1,Moneda diferente,354330400,0,,,,205125000,No Definida,Diferencia cuantia proceso y valor contrato
17-13-7211964-6626438,NACIONAL,NACIONAL CENTRALIZADO,Consultoría,INSTITUTO NACIONAL DE VÍAS (INVIAS),Bogotá D.C.,Bogotá D.C.,1253,  ,1253,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-13-7211964,0,,1,Digitación,34153000,0,,,,73717000,Pesos (COP),Diferencia cuantia proceso y valor contrato
16-12-5266764-4805129,NACIONAL,NACIONAL CENTRALIZADO,Otro Tipo de Contrato,CORMACARENA - CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DE LA MACARENA,Meta,Villavicencio,35000000,500000000.00,535000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-5266764,1,Digitación,0,,,0,,,45000000,35000000,Pesos (COP),Adiciones altas y bajas
15-4-3570230-3360167,NACIONAL,NACIONAL CENTRALIZADO,Otro Tipo de Contrato,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,403914220,190340.00,404104560,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3570230,0,,0,,,0,,,,403914220,Pesos (COP),Adiciones altas y bajas
16-4-5072380-4638804,NACIONAL,NACIONAL CENTRALIZADO,Otro Tipo de Contrato,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,215099992,122475.00,215222467,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5072380,0,,0,,,1,Digitación,3391059,,215099992,Pesos (COP),Adiciones altas y bajas
